index,0,1,2,3,4,5,6,7,8
0-111-1-1-111,4.497147786149487,,,,,,,,
011-1-11-100,6.640704,,,,,,,-1.8,-0.6494399999999998
11-1-1-10000,,,,,,-1.8,-1.8,0.0,-1.8
-100000100,,0.0,6.475322438690213,-0.061863616512,-0.2801952,0.2362342701638614,,-0.0375209356861439,-0.02776032
-10000-1110,,0.0,0.0,0.0,0.0,,,,1.073755948032
-10100-111-1,,0.5027012812800002,,0.0,0.0,,,,
-1000001-10,,0.0,-0.0497145599999999,-0.324,5.632411070915103,-0.183384,,,-0.231550265598935
-1000-111-10,,0.4212000000000001,-1.8,0.0,,,,,-1.8
-101-1010-10,,-0.324,,,-1.33344,,-0.324,,5.3136
1000-10-1-11,,1.93683538944,-1.8,0.0,,-2.0232,,,
110-1-10-1-11,,,7.1125632,,,0.0,,,
1010-1-1-100,,4.392,,0.0,,,,-0.1944,0.0
1010-1-1-11-1,,1.8,,3.896020224,,,,,
-100010000,,-0.277344,5.342673679898871,0.1378819584000001,,-0.2252627656704,0.0,0.24491414016,0.0461054592
-101-110000,,0.0,,,,0.0,3.24,0.0,0.0
00110-1-10-1,-1.238973087744,-0.324,,,0.70128364032,,,0.0,
-11110-1-10-1,,,,,-3.24,,,-3.24,
0001-11-100,5.288212162819304,2.679043003520503,8.999999999999993,,,,,3.538511084360396,5.609099088596876
1-1-1001-100,,,,0.0,0.324,,,0.0,0.0
1-1-1011-1-10,,,,0.0,,,,,8.0336323584
0011-10-100,2.2953473575698906,3.9486254003425136,,,,2.120496055900615,,7.399692356319942,2.8470478270563286
0011-11-1-10,0.0,5.3136,,,,,,,8.999387491739542
1-10000-11-1,,,2.406283090601509,0.2916,0.8052186039360945,0.0,,,
1-110-10-11-1,,,,0.9,,4.398669008384164,,,
1001-1-1-110,,7.227810461975563,6.05088,,,,,,3.5479165015345915
-11-111-1-100,,,,,,,,7.49005056,4.499983163501137
-100000-110,,-0.277344,-0.324,0.0238692096,1.592361508156364,-1.8,,,-0.324
-11000-1-110,,,0.0,0.8424000000000001,0.0,,,,0.0
-11010-1-11-1,,,0.0,,6.640704,,,,
1000000-10,,0.92718352207872,0.26028968841216,-0.3727751047500202,0.0,0.05832,6.991297883316797,,0.73872
1010000-1-1,,0.8424000000000001,,-3.24,-4.392,-6.05088,8.999999999999993,,
0-11-1010-10,0.0,,,,0.0,,-1.8,,0.0
-11-1001-101,,,,1.8,8.999799293293213,,,5.6514417937987576,
1000001-1-1,,0.0,1.699507671552,-0.20176128,-1.8,0.104976,,,
-10-10010-11,,0.70128364032,,-0.324,0.0,,0.0,,
-10-1101-1-11,,-1.8,,,4.392,,,,
1-11-10000-1,,,,,0.9039758232600578,-0.324,-0.324,-0.324,
1-11-1-1001-1,,,,,,2.6568,-1.8,,
00-111-1-101,5.3954848600001055,1.2746190201717118,,,,,,0.0050148240998399,
-11-111-1-101,,,,,,,,4.499999999876967,
0001-101-1-1,5.3136,0.324,-1.8,,,0.0,,,
10000000-1,,0.35499425222105474,0.6887877120000001,-0.32157181440000004,-0.32400000000000007,-0.5311655186425468,2.776842889003688,7.301596573757016,
1100000-1-1,,,0.0,0.1309074048,0.0,0.324,6.05088,,
-1-101000-11,,,0.0,,1.03824364032,0.0,-1.8,,
-1-1011-10-11,,,3.896020224,,,,-1.8,,
-10001-110-1,,1.5835208430182994,8.998130773130928,-1.33344,,,,0.324,
1011-1-1-100,,2.087300092120856,,,,,,-1.8,-1.6704000000000003
1011-1-1-11-1,,4.495543415858573,,,,,,,
-11-1000000,,,,0.06483504384,0.0,-0.05832,0.0,0.0,0.9697064748425824
-11-10-11000,,,,-0.8424000000000001,,,-1.8,-2.0592,-1.8
-11-1-1-11010,,,,,,,-1.8,,-1.8
0-111-1-1000,0.0,,,,,,-3.03264,1.584240768,0.0
0-111-1-110-1,3.24,,,,,,,0.0,
010-100000,0.3763207102464,,-0.2432681201958912,,0.5429113392241469,-0.08147630592,4.004485225350959,0.1590404502528,-0.324
010-10-1100,-0.2820096000000001,,0.0,,4.392,,,0.0,-0.0647999999999999
-110-10-1101,,,-1.56672,,6.05088,,,0.2916,
-1111-1-1-101,,,,,,,,4.499994483016052,
0-1100-1000,0.0,,,-0.629856,3.550097280916863,,-0.324,-0.1634660352,-0.05832
0-110-1-1100,0.0,,,-1.8,,,,0.0,-1.8
0010-11-100,0.075654878284874,0.7822586370988966,,-0.306739972333112,,,,-0.7459310592000004,5.649033706298219
1-10011-1-10,,,-1.8,-1.1675519999999997,,,,,1.8
10-1000-11-1,,-1.8,,0.0,-1.8,0.0,,,
-11011-1-100,,,-1.2519241373743235,,,,,5.31970800916904,4.535799525425405
0-111-10-110,5.395185231191315,,,,,0.0,,,0.324
-1-111-10-111,,,,,,4.448118532292692,,,
00-1001-11-1,-1.8,0.0,,0.0,0.0,,,,
-110100-100,,,1.9624891105202265,,1.6199999969266372,4.811305616595366,,1.21211596172778,0.0
-11011-1-1-11,,,4.499999407618359,,,,,,
-11001-10-10,,,-0.956448,0.0323999999999999,,,1.2185522178048005,,4.018776145925096
00001-1-11-1,2.9260265995524244,8.99998620754013,3.894738671008504,0.5118555525120001,,,,,
-10011-1-11-1,,8.994295572298974,0.9,,,,,,
01011-1-1-10,5.263328509343504,,0.0,,,,,,1.8
000-101-100,0.46129023092736,-3.5176106483122176,-0.2512038325247999,,-1.8818325504,,,-0.05832,0.0
000-1-11-110,0.0,-2.0592,0.0,,,,,,0.0
010-1-11-11-1,-3.24,,0.0,,,,,,
0-10100000,1.3803661526482944,,0.0,,0.4822094851517319,0.091804451328,0.664705565410338,4.93538629185909,-0.0273371314176
0-101-10001,0.0,,0.324,,,0.0,0.324,3.24,
0010-1-1000,-0.072223488,-1.80539031158784,,1.4896141535368872,,,-0.4015008000000001,-1.2687823401638951,-1.8
0011-1-10-10,-0.2439768652553646,1.12752,,,,,0.0,,-1.8
1011-1-10-1-1,,3.24,,,,,8.797338016768329,,
101-10-1-101,,0.0,,,8.226905886720001,,,-1.8,
-10100-1000,,-0.0226022399999999,,-0.0584858879999999,-0.05832,,-0.5085504,-0.0958134141143787,0.8522048216377067
-1-1100-1010,,,,0.0,4.202382149021957,,0.0,,0.0
-1-1101-101-1,,,,4.499401847401897,,,1.8,,
0000001-10,0.259833091147776,0.561636965376,0.011664,0.0,3.967341981512746,-0.0844846848,,,0.25657440768
00001-11-10,-0.300672,0.0,1.5018048,-0.324,,,,,0.0
100-11-11-10,,-1.8,-1.8,,,,,,0.0
1-110-10-100,,,,0.0,,0.162,,0.0,-1.8
-110001-100,,,6.6908644227629965,8.505219767500801,6.554492700526154,,,3.3321655628773934,2.775816262623416
-11-1101-100,,,,,8.998803694803794,,,-1.3903902203903995,-2.326268786115553
00100-10-10,0.0,0.0,,-0.27361152,2.4645106851639698,,-0.1168992,,-0.205680384
010000-11-1,-1.1954819495853606,,0.6299268228218882,-0.324,6.219839489786102,-0.8435519999999999,,,
110-100-11-1,,,-1.8,,0.9994057863242958,0.0,,,
0-101-10000,-1.8,,-0.324,,,-3.24,-0.37584,1.0807071573031537,-1.7720064000000004
0-101-10-101,-1.8,,-0.6048031162735799,,,-1.116,,0.0,
-1-111-10-101,,,,,,8.226905886720001,,0.0,
00010-1-110,0.9041005441445104,0.0,7.157761233763897,,3.413971705461318,,,,1.8543168
10-110-1-110,,3.3439883857920005,,,4.392,,,,8.946873377067716
-1010-110-10,,-1.8,,-0.324,,,-1.8,,4.392
-1011-11-1-10,,-1.8,,,,,,,1.8
1-11000-100,,,,0.454627454225744,1.3905976320000004,0.0,,5.99219322309615,0.8270116134373846
1-110-10-101,,,,-4.392,,1.446053824512,,8.0336323584,
0-1001000-1,3.061821482476021,,6.342491048529858,4.09316310797691,,3.9439130910219378,5.038755225772224,0.1844814218084347,
0-1101-100-1,5.103684866603633,,,4.564703862079488,,,8.999999999519403,2.785266327446579,
0-1111-1-10-1,-3.24,,,,,,,3.896020224,
-100-1101-10,,3.5870423533286715,8.999999999999071,,,3.785787036617652,,,4.0901044840630645
-10-1-1101-11,,4.499521477921517,,,,-4.392,,,
10-1-1001-10,,0.162,,,0.0,1.849937605632,,,-0.324
10-1-1-101-11,,-3.24,,,,-4.392,,,
010-1-10-111,1.8,,3.24,,,8.957498701654172,,,
1-101-10-100,,,0.0,,,-1.8,,0.0,-1.8
0001-100-10,-0.5146927423487999,-0.1229661594421459,-0.8520579993600002,,,-0.3175200000000001,1.487294926597325,,-0.0268035194879999
-111000-11-1,,,,8.98259146819755,4.392,0.0,,,
01-10100-1-1,-0.324,,,-1.8,,-0.5202770818498557,-0.324,,
01-1-1101-1-1,-3.24,,,,,4.418935206707332,,,
001-10-1000,-1.8,-1.8,,,2.48653914830126,,-1.8,-1.7766719999999998,-1.7533440000000002
001-11-100-1,3.974108816363718,5.018462141733312,,,,,6.05088,7.9045767077582525,
001-11-1-11-1,4.0168161792,8.998803694803794,,,,,,,
-11-101-1000,,,,2.728234797811237,,,-0.2953605848006608,1.8,6.778931299232274
-11-101-10-11,,,,4.0168161792,,,4.499999998854167,,
00-1-110000,4.011000950116815,5.071805060373958,,,,-1.0718119962910198,2.8007729675508024,2.1497411616853688,4.433692975284917
10-1-1100-10,,1.3421226716253691,,,,0.6544800000000002,1.9311282597150723,,8.98259146819755
10-1-11-11-10,,-3.24,,,,,,,8.0336323584
0-101-1-1100,5.3136,,-0.324,,,,,-0.324,-1.8
-1-101-1-1110,,,-3.24,,,,,,3.24
-101-100001,,0.0,,,0.0,0.0,0.0,-1.8,
-10100000-1,,-2.0337984,,-1.8,5.168562316191432,-0.5832000000000002,-0.277344,-0.9471168,
-101-10001-1,,-1.8,,,1.2571200000000002,-1.8,-1.8,,
-1100-101-10,,,0.0,0.162,,0.0,,,1.3633113466080462
-11-10-101-11,,,,3.02544,,4.499401847401897,,,
001-101-1-10,0.0,0.0,,,0.0,,,,4.392
0-1100100-1,-0.277344,,,0.28600128,0.0,,0.0,0.52488,
-1-1110100-1,,,,,0.0,,0.324,0.0,
-1-11101-11-1,,,,,8.999042955843034,,,,
00-1-101000,-0.1780600319999999,-0.324,,,0.8319786728323187,,0.1962886763519999,-0.146147328,-0.104976
-10-1-101100,,0.0,,,0.808997268568179,,,0.0,0.8815392
-10-1-1011-11,,2.196,,,0.0,,,,
-111000-100,,,,8.999999999999991,7.319413409446847,5.974569346274932,,4.644761044045127,7.9322700655519665
-11100-1-101,,,,1.8,6.081303013130383,,,3.3103212015747543,
0-111-1000-1,-1.8,,,,,-1.8,-1.33344,-1.56672,
00-111-1-110,-0.4610751504660693,0.324,,,,,,,8.999978449281455
1-1-1000000,,,,-0.014242977792,0.0,0.02916,0.4658650398878723,1.2591771199029402,0.0231434496
1-1-110000-1,,,,,0.0,1.4230080000000005,6.05088,0.0,
1-1-1101-10-1,,,,,6.640704,,,0.0,
-1010-1-1010,,0.0,,0.0,,,-1.8,,0.8040232549201181
-1-1100-1100,,,,0.0,0.0,,,0.0,0.8424000000000001
-1-11-10-1101,,,,,3.24,,,6.640704,
-1001-1-1001,,-0.324,3.843690828746445,,,,1.3531357815091496,-0.184032,
-1-101-1-1011,,,4.398669008384164,,,,0.0,,
-11101-1-100,,,,1.8,,,,3.9499547244697935,-1.1819315358851636
0011-100-1-1,-3.24,-1.8,,,,-3.24,-1.8,,
-1-1000110-1,,,-1.8,0.0,0.0,,,0.0,
11-1100-10-1,,,,,1.8,8.683340651200513,,1.8,
0011-1-1-100,2.89027469929513,0.0,,,,,,0.0,0.0
1011-1-1-1-10,,6.640704,,,,,,,-1.8
-1-11010-101,,,,0.0,,6.105876040159174,,-0.6656241767399425,
-1-1101-1-111,,,,8.999686395770645,,,,,
-11000-1000,,,-0.3146688000000001,-0.08703936,4.037323671181474,,0.0,-0.324,-0.2166764359679999
-11100-100-1,,,,-0.324,1.2571200000000002,,-0.324,-1.8,
-11100-11-1-1,,,,-1.8,6.640704,,,,
-10-1010-111,,8.999947385941056,,7.1125632,,2.7661304733919767,,,
0101-1-10-10,0.0,,-0.5832,,,,2.0127979008,,0.0
01-11-1-11-10,8.505219767500801,,,,,,,,2.6568
-10110-10-10,,-0.324,,,1.3224384000000002,,-0.324,,0.0
-1011-1-11-10,,-3.24,,,,,,,-1.8
-100-1001-11,,0.1479098879999999,0.0,,5.430014960720634,1.08386284032,,,
001-1-11-100,2.21167563264,0.0,,,,,,0.0,0.0
101-1-11-10-1,,7.792040448,,,,,,0.9,
10100-1-1-11,,-1.644251904,,-3.24,0.713427147995906,,,,
-100-11010-1,,5.690169431304737,8.999999989072489,,,5.3981768873113705,,5.207119593753674,
-110-11-110-1,,,6.640704,,,,,8.746672520960411,
-101101-1-10,,-4.392,,,-1.8,,,,8.226905886720001
1-10-1-11000,,,-1.46304,,,,0.5976633600000001,0.0,0.0
1-11-1-1100-1,,,,,,,0.0,3.320352,
00001000-1,-0.05832,-0.1973747045534662,0.9792528601423792,-0.0940099738425276,,0.0,3.766760315574163,0.956448,
000110-10-1,-3.24,-0.324,-0.12411648,,,-0.324,,8.226905886720001,
1-1100-1-11-1,,,,0.9,4.190762354688,,,,
0-100-1011-1,0.0,,0.0,0.0,,0.2916000000000001,,,
0-1-10-1111-1,3.5562816,,,-1.8,,,,,
-11010-1-101,,,6.914606164554238,,2.411415550744044,,,2.5052623594569883,
100-101-100,,-0.324,0.0,,-0.277344,,,5.136564045663504,0.0
100-1-11-101,,-1.5408,5.3136,,,,,2.6632929232785187,
1-10-1-11-111,,,7.792040448,,,,,,
-1-101-10001,,,1.63330183286784,,,-1.8,-0.0647999999999999,-0.30456,
-1-101-1-1101,,,-1.8,,,,,4.392,
-101100-1-11,,-0.7387163596800002,,,0.70128364032,2.442908610707324,,,
00100-1-11-1,3.278088050688,0.0,,0.0,0.0,,,,
0-10001-110,-0.277344,,6.482751436448466,0.0,0.0,,,,0.5149804858694456
1-1-11-1100-1,,,,,,,6.640704,0.0,
-1100-11-100,,,-1.8,-1.8,,,,-1.8,-3.24
10000-1-110,,0.4595438541512224,5.184659559674439,0.0,0.7329717432144881,,,,0.956448
001000-1-10,0.62681922441216,0.0,,0.21736657152,0.0,-0.324,,,2.1889707705636
-101001-1-10,,-1.8,,-1.8,0.0,,,,0.0
1-1-11000-10,,,,,4.3301313209973165,0.0,0.0,,0.0
1-1-111-10-10,,,,,,,4.392,,8.933591721334645
000-1-11000,0.0,0.0044064,0.5832,,,,0.0,-0.05832,5.430934370416408
00-1-1-11010,0.0,-2.0592,,,,,0.0,,-1.8
-10-1011-110,,0.0,,8.746672520960411,,,,,-1.8
-11-10-10001,,,,0.2916,,0.6741045504000001,3.254427280132685,0.0,
010100-10-1,0.3182174005837824,,1.608046509840236,,0.324,1.010394575152946,,8.972799169058671,
11010-1-10-1,,,0.0,,-1.8,,,6.05088,
1011-1-1-10-1,,0.0,,,,,,4.30208790700032,
1001-10-1-10,,-1.8,-1.590971904,,,-1.8,,,-2.26656
-1-110100-10,,,,4.319948230039326,,3.66581376,8.837870413414663,,6.785800045408495
-1-111100-1-1,,,,,,8.505219767500801,1.8,,
0000-111-10,0.052488,8.381524709376,0.0,0.29346624,,,,,0.0
-1000-111-11,,0.0,1.3763520000000002,0.0,,,,,
-11-10-111-11,,,,3.02544,,,,,
-100001000,,0.0,0.0,1.253984882688,0.01889568,,6.109370889123902,0.3670847516248273,0.0050257843199999
-1000010-11,,0.0,0.02916,0.0,0.0,,0.0,,
-11-10010-11,,,,0.162,0.0,,1.50867444768768,,
-11-1-1011-11,,,,,1.62,,,,
0011-1-100-1,2.681025754278357,-0.324,,,,,-0.324,-1.278,
00-10010-10,-0.324,0.0896021579335951,,0.030133638144,4.786575419973212,,-0.05832,,-0.324
01-1-1010-10,-0.324,,,,0.7404215298048001,,0.0,,-0.5832
11-1-1-110-10,,,,,,,2.6568,,-3.24
0-111000-10,0.0,,,,8.797338016768329,0.0,1.687036446609408,,0.0
001-1001-1-1,5.592652853428225,1.0891584,,,0.0,-0.324,,,
-1-10000010,,,1.623340958438367,0.0,0.0,-0.324,0.3534713272184939,,0.4444077312
-1-11100-11-1,,,,,3.74502528,0.0,,,
-1100-10-101,,,-1.33344,0.0402686122291495,,-2.0592,,-2.0592,
-1100-1-1-111,,,-3.24,-1.8,,,,,
-1001-11-110,,4.092939141739316,8.999387491739542,,,,,,1.8
-110101-10-1,,,1.3132966638182997,,8.381524709376,,,1.8,
0-10-100001,-0.1423008,,3.293116410773987,,1.5090172486208642,0.5135088336719237,0.2579268096,0.0,
-1-10-101001,,,6.05088,,-1.8,,1.28778200064,-3.03264,
-1-10-1011-11,,,6.640704,,0.0,,,,
1-100-1100-1,,,-1.8,-0.7943040000000003,,,0.3952800000000001,1.61624244768768,
001-1-11000,1.3359168,-0.300672,,,,,-1.8,-0.324,0.0
0-11-1-11010,0.0,,,,,,0.9168005268864372,,0.0
1-11-1-11-110,,,,,,,,,4.3733362604802055
-101-1-10001,,-1.8,,,,8.226905886720001,0.7905600000000002,-1.116,
-10110-1-101,,4.040744296591657,,,0.0,,,2.414624987686617,
-1-1111-1-101,,,,,,,,4.499999999999848,
-11-1-100001,,,,,-0.1158648695289876,-1.6704000000000003,0.0,0.0,
-11-1-1-11001,,,,,,,3.896020224,0.0,
-10011-1-101,,7.210390992992718,1.4579993638140247,,,,,2.903613508355785,
-110-100000,,,-1.8,,-2.3955637248000006,-2.447333180928,-1.5016737012350978,4.233858121890917,-1.7533440000000002
-110-1-10001,,,-1.33344,,,-1.35936,0.0,-1.8,
-110-1-110-11,,,8.946873377067716,,,,0.0,,
00-1-111-101,8.965998961323338,-3.24,,,,,,-1.33344,
1-100-1001-1,,,-0.324,0.0,,1.860469502976,3.213092717568,,
1-10-1-1011-1,,,0.0,,,3.02544,,,
101-1000-1-1,,3.24,,,0.0,-0.5832,4.482701125462357,,
101-10-11-1-1,,0.0,,,8.381524709376,,,,
00-1000100,4.805847929463968,0.104976,,0.05832,0.104976,0.0104976,,0.0,0.3469513916864061
-10-1001100,,8.0336323584,,0.0,1.8543168,,,0.0,0.956448
01-1100-1-11,0.0,,,,0.0,3.974563223484826,,,
01-111-1-1-11,4.341670325600257,,,,,,,,
00100-1-1-11,2.4517498245120004,1.02238848,,0.270864,1.2717395581501445,,,,
0-1110-1-1-11,-1.8,,,,1.62,,,,
-10111-1-1-10,,-1.8,,,,,,,4.3733362604802055
0100-1-1001,0.7344258830158598,,0.23044704768,0.0,,,5.592682062357155,0.315070953984,
0100-1-1-111,1.6199999816813295,,1.8,8.896237064585383,,,,,
0-10-10011-1,-0.324,,3.7980596736,,1.5908166744146397,0.0,,,
-100000-101,,-3.613248000000001,-0.6722495999999999,-0.2309053794961168,-1.52895285633024,0.3376734769152001,,-2.0592,
-1010-10-101,,0.67070592,,1.887523603587072,,8.99997306160182,,0.1298742510182995,
100000-1-10,,-0.324,-1.8,-0.2121686784,-0.324,-1.960704,,,4.771090026454748
1-1000-1100,,,0.0,0.0,0.0,,,-0.324,-1.764
10-1101-1-10,,-0.7757908992,,,1.8,,,,8.999234364674427
-10-110-11-11,,3.320352,,,0.0,,,,
-100010-11-1,,8.999978449281455,0.006053824512,5.847089853059931,,0.681601053772874,,,
0000-10010,0.956448,0.0104976,0.0,4.091889911888687,,1.07851665652646,2.278118686665717,,0.0
000-1-10011,0.0,0.0,-1.8,,,8.957498701654172,1.6191785624110524,,
0011-1-11-1-1,1.8,-1.8,,,,,,,
0-101010-1-1,0.0,,0.0,,1.8,,-0.324,,
-1-101011-1-1,,,-1.8,,3.24,,,,
10000-1-100,,2.1897808483226044,0.568172731402669,-0.011664,1.3684208823306143,,,0.5110547902769317,0.0
1001-1-1-100,,0.0,1.911384601731072,,,,,-0.0907199999999999,0.0
1001-1-1-11-1,,-1.8,3.5562816,,,,,,
1-1-1-1011-10,,,,,3.02544,,,,0.0
-101-1100-10,,0.0,,,,-3.24,8.946873377067716,,1.50867444768768
0-11-100000,0.0,,,,6.290545904852412,0.0,0.0,0.0,0.0
0-11-11-1000,0.0,,,,,,8.381524709376,2.8244327295705918,0.0
0000-101-10,-0.483552,0.5952892100482364,-0.5832000000000002,-0.2046011903999998,,-1.33556334336,,,-0.3342511031995432
000-1-111-10,1.7269989378048,-0.1944,0.0,,,,,,0.0
01-1-1-111-10,2.6568,,,,,,,,0.0
-101001-11-1,,5.046208191003677,,3.24,8.996349166271344,,,,
0-1110-1-100,0.0,,,,-0.5832,,,0.0,0.2916
00-1001-100,0.2151588096,0.0,,0.956448,5.381821261871218,,,-0.324,-0.05832
10-1-101-1-11,,-3.24,,,1.8,,,,
0-11100-100,-0.0158425646368526,,,,0.5879907537703019,0.0,,6.55952153188095,1.6437023409020082
0-11-1-10001,0.0,,,,,7.49005056,0.0,0.324,
1-10-10-1110,,,0.0,,7.1125632,,,,0.0
01-1000-110,3.387420510358055,,,2.252779776,8.998504618504743,0.4057732298402359,,,1.3513029231822011
-1001-10-101,,0.162,1.8066559342126849,,,0.0,,-1.215648,
-1001-1-1-111,,-5.3136,2.6568,,,,,,
1-10-101-100,,,0.2853792,,0.723026912256,,,0.0,0.0
1-11-101-10-1,,,,,-1.8,,,2.6568,
-10-1011-101,,4.392,,8.957498701654172,,,,0.0,
00-10101-1-1,-3.24,-2.752807649853506,,1.8957888,,6.414608370674203,,,
-10-11101-1-1,,-3.24,,,,7.792040448,,,
0-10-100110,-1.8,,0.0,,0.0,0.0,,,0.3343499596800001
0010-1-1-101,-4.392,-1.321869312,,4.000967822019831,,,,-0.570850220924928,
0001-1-110-1,8.226905886720001,-1.8,-1.8,,,,,0.0,
1-11-100000,,,,,1.840754792448,-0.324,0.0,0.0,0.0
1-11-11-1000,,,,,,,-1.8,0.0,0.4212000000000001
0-101000-10,-0.277344,,-1.8,,1.6353392047068889,-0.9168806338560004,-0.2026944,,0.0
0-1001010-1,0.0,,0.7478936064,-0.324,,0.0,,0.0,
0-1-101011-1,4.392,,,0.0,,0.0,,,
0-11-11-1-110,2.6568,,,,,,,,-4.392
000-1001-10,-0.0627124165042176,1.4449356319853175,0.0,,0.0,0.154944576,,,0.0
100-1-101-10,,0.0,0.0,,,-1.6704000000000003,,,-1.8
10-1-1-111-10,,4.0168161792,,,,,,,-1.8
-11-110-1000,,,,,0.0,,-1.11135744,0.0,0.0
000-100-101,2.6284058444614544,-1.8,-1.8,,5.252226688073177,0.0163691204670259,,-0.8797248000000001,
100-1011-1-1,,0.0,0.162,,0.0,,,,
10-1-1111-1-1,,3.02544,,,,,,,
00-1100-100,-1.804176,-0.324,,,4.962179227209299,-0.324,,-0.5832000000000002,-2.07641088
01-110-1-1-11,0.0,,,,1.62,,,,
-10001-111-1,,0.0,1.8,0.0,,,,,
1-1-10-10100,,,,0.0,,0.0,,3.2994367082496003,0.0
1-1-10-1-1110,,,,1.8,,,,,4.392
000100-1-11,0.6062497076168873,5.723566479755668,0.0,,2.915999997540901,0.0,,,
0-10101-1-11,0.0,,0.0,,8.60417581400064,,,,
1001-10-100,,3.3617696923992617,8.797338016768329,,,4.186480082087356,,5.7731575238857324,6.112698962961868
1-101-11-100,,,8.505219767500801,,,,,4.392,1.5630013172160924
00-111-1-100,-0.6494399999999998,-3.24,,,,,,1.0964413172160925,4.621894710252068
010-10-11-10,0.0,,-1.8,,0.0,,,,1.292277888
0010000-1-1,-1.6786944,-0.8361388799999999,,-0.7439040000000001,0.3881297157972296,-0.5441830594560001,-0.5660947299085393,,
-1010010-1-1,,0.0,,-1.33344,0.0,,-0.324,,
-101-1011-1-1,,-1.8,,,4.392,,,,
-100011-1-11,,-1.8,-1.33344,8.994295572298974,,,,,
-11-100-1100,,,,0.0,0.0,,,-1.8,0.0
-101001-10-1,,-1.8,,-1.8,-1.8,,,-1.8,
0-1-101-1010,3.485300071219201,,,-3.44736,,,-1.8,,-1.8
01000-1-101,0.0,,0.0,0.0,6.627023412290703,,,0.0,
0101-1-1-101,5.6464917197984335,,1.8,,,,,1.5966533395317115,
00-11000-10,0.324,-0.324,,,0.0,-0.324,1.7582039582057851,,0.0
-10-11001-10,,1.17350208,,,0.0,0.0,,,0.0
-11-11-101-10,,,,,,-3.24,,,3.5562816
-10-1-110010,,8.998504618504743,,,,-2.1803904,-3.24,,-4.392
000-10010-1,-0.208479744,0.4118733566779392,2.2099644177947693,,5.847233666894493,0.0,,0.0,
000-1101-1-1,5.6852354491718256,5.404034402095141,8.999999999999984,,,5.826675782227784,,,
-10110-1000,,-0.186271488,,,0.0,,0.0,0.0,0.0
-1-1110-1100,,,,,0.0,,,-1.8,0.956448
01100-1-1-10,1.8,,,0.162,0.0,,,,2.08344420864
011-10-1-1-11,6.640704,,,,0.0,,,,
001-11-10-10,4.953022110211029,1.0891584,,,,,1.8,,2.6338577281875137
1-100000-10,,,0.0,0.7560448519140532,0.0,-1.7766719999999998,0.21467223023616,,-0.27008099868672
1-1000-10-11,,,-1.8,0.0,8.60417581400064,,-0.8568,,
0-100001-10,0.0,,-0.1560384,0.0,7.246890485252116,-2.9778414870528,,,-1.8
0-11-1001-10,-1.33344,,,,0.0,0.0,,,-1.8
1-1-1001-110,,,,0.0,0.0,,,,2.513338659148876
1-1-1011-11-1,,,,4.489119667623468,,,,,
01-10-1-1001,-1.8,,,1.3738378824518862,,,-1.7429255626752005,-1.8,
00000010-1,-0.05832,0.164265698304,2.866848331827708,0.0,0.0,0.104976,,0.2567023645593601,
0000101-1-1,0.0,0.0,0.9109584000000002,-0.324,,-1.07983872,,,
10001-11-1-1,,0.0,5.3136,1.25712,,,,,
1-10-1-1110-1,,,-1.8,,,,,3.320352,
10-10-10100,,0.324,,0.0,,0.0,,0.0,0.0
1-1-10-10101,,,,0.0,,0.0,,3.24,
1-1-1-1010-11,,,,,5.3136,,0.0,,
-101100-100,,1.5669545179489168,,,3.01432835178538,3.0032838391992653,,1.6686896731502252,8.089552687992358
-101101-10-1,,0.2248137596474282,,,7.1125632,,,8.99999996665188,
-100-1111-1-1,,3.02544,8.996349166271344,,,,,,
10-1001-1-11,,-1.8,,-3.24,7.792040448,,,,
00-10001-10,0.1357807002918912,-0.104976,,0.0,-0.324,-0.1647216,,,1.4907451101461076
0-1-10101-10,6.364162619150893,,,-0.7318392526798845,,-1.868973087744,,,0.8583840476253692
1-1010-1-100,,,-0.1944,,1.0891584,,,0.0,0.0
0-11-1100-10,5.040716858346466,,,,,0.324,0.0,,0.0
1-10100-1-10,,,0.0,,-1.8,0.0,,,-0.324
1-1010-1-1-11,,,-1.8,,3.24,,,,
1-111-1-1-110,,,,,,,,,4.499919717317285
010-10000-1,0.0,,3.385530474379739,,1.900652651596874,-0.324,0.3207656963736208,-0.2306879999999999,
010-1-1001-1,-0.324,,-1.5408,,,-1.8,-1.8,,
011-1-10-11-1,1.8,,,,,0.0,,,
000-100001,0.0,-0.2965019406336,0.0,,4.608545096819994,0.3020198400000001,1.0891584,-0.324,
0-11-100001,0.0,,,,-1.8,0.0,-0.324,0.0,
-10-1110-100,,6.653074819499215,,,,4.392,,0.9445803728792126,-0.6167111836626058
1-11000-1-11,,,,-1.8,8.381524709376,-2.9355299020800008,,,
1-1110-1-1-11,,,,,7.49005056,,,,
0-100000-11,-0.2587997122559999,,0.27946944,0.075816,6.893800879689874,0.3182174005837825,0.196048512,,
-1-11-1100-11,,,,,,7.792040448,8.999607994713307,,
10-101-1-100,,0.0909395581501442,,-1.3117386239999995,,,,-1.8,8.87029633073173
-11-1110-1-11,,,,,,4.498174583135672,,,
-1-101010-10,,,0.0,,6.05088,,-1.8,,0.0
1100-10-11-1,,,8.381524709376,1.0490003388609954,,-1.5028416000000002,,,
0100-1000-1,-0.2364339455999999,,-0.3508416000000001,-0.5832000000000002,,-0.3963168,-2.0592,-0.5832000000000002,
0100-10-11-1,-1.8,,0.0,0.0,,-1.8,,,
